payment_id,order_id,customer_id,payment_method,payment_status,amount_paid,payment_timestamp
PAY000347,O000347,C00857,Credit Card,Successful,244.68,2026-01-29 03:14:00
PAY000348,O000348,C02985,Cash,Successful,591.8,2026-06-14 11:15:00
PAY000349,O000349,C04387,UPI,Successful,1718.78,2026-03-24 20:20:00
PAY000350,O000350,C04713,Credit Card,Successful,844.1,2026-03-17 18:28:00
PAY000351,O000351,C01251,Credit Card,Successful,635.49,2026-05-17 13:10:00
PAY000352,O000352,C01612,UPI,Successful,281.98,2026-05-30 13:22:00
PAY000353,O000353,C01791,Debit Card,Failed,0.0,2026-02-17 10:30:00
PAY000354,O000354,C00868,UPI,Successful,593.49,2026-01-09 20:28:00
PAY000355,O000355,C02770,Wallet,Successful,417.54,2026-01-26 13:27:00
PAY000356,O000356,C04254,Cash,Successful,541.25,2026-06-06 01:20:00
PAY000357,O000357,C00328,Debit Card,Successful,528.79,2026-03-17 09:02:00
PAY000358,O000358,C03817,UPI,Successful,691.94,2026-02-10 12:11:00
PAY000359,O000359,C03149,UPI,Successful,1786.04,2026-06-28 15:01:00
PAY000360,O000360,C03382,UPI,Successful,239.25,2026-02-09 06:07:00
PAY000361,O000361,C02375,Credit Card,Successful,301.21,2026-05-26 10:16:00
PAY000362,O000362,C02556,UPI,Successful,320.18,2026-06-30 22:25:00
PAY000363,O000363,C04966,Credit Card,Successful,252.07,2026-01-26 03:13:00
PAY000364,O000364,C01131,Wallet,Successful,342.01,2026-05-03 21:10:00
PAY000365,O000365,C04337,UPI,Successful,1639.12,2026-05-31 20:13:00
PAY000366,O000366,C02483,UPI,Successful,309.83,2026-06-16 18:30:00
PAY000367,O000367,C03100,UPI,Successful,583.27,2026-02-23 06:15:00
PAY000368,O000368,C02752,UPI,Successful,376.8,2026-01-15 11:05:00
PAY000369,O000369,C03321,Debit Card,Failed,0.0,2026-01-07 22:18:00
PAY000370,O000370,C01557,UPI,Successful,394.1,2026-03-07 01:15:00
PAY000371,O000371,C03544,Wallet,Successful,689.08,2026-01-28 16:28:00
PAY000372,O000372,C04509,UPI,Successful,325.76,2026-03-07 21:24:00
PAY000373,O000373,C00569,Debit Card,Successful,465.45,2026-06-12 21:10:00
PAY000374,O000374,C01655,UPI,Successful,629.43,2026-02-12 05:17:00
PAY000375,O000375,C03237,UPI,Failed,0.0,2026-04-16 18:22:00
PAY000376,O000376,C03120,UPI,Successful,806.99,2026-06-27 06:07:00
PAY000377,O000377,C03734,Credit Card,Successful,240.91,2026-03-10 18:14:00
PAY000378,O000378,C03230,Debit Card,Successful,332.99,2026-02-08 17:22:00
PAY000379,O000379,C00151,Cash,Successful,668.74,2026-06-21 11:02:00
PAY000380,O000380,C02273,Debit Card,Successful,580.55,2026-04-16 04:07:00
PAY000381,O000381,C04352,Credit Card,Successful,611.09,2026-01-10 21:22:00
PAY000382,O000382,C02109,Credit Card,Successful,781.11,2026-01-24 14:11:00
PAY000383,O000383,C01796,UPI,Successful,101.51,2026-04-16 08:13:00
PAY000384,O000384,C02428,UPI,Successful,1643.56,2026-03-29 12:24:00
PAY000385,O000385,C03515,UPI,Successful,176.26,2026-03-22 21:18:00
PAY000386,O000386,C00349,Debit Card,Successful,320.49,2026-04-10 09:11:00
PAY000387,O000387,C02079,UPI,Successful,1284.59,2026-03-07 20:19:00
PAY000388,O000388,C00397,Wallet,Successful,324.58,2026-05-31 19:27:00
PAY000389,O000389,C02977,Debit Card,Successful,222.93,2026-06-21 08:19:00
PAY000390,O000390,C02610,Credit Card,Successful,143.81,2026-02-27 06:29:00
PAY000391,O000391,C01159,UPI,Successful,665.47,2026-05-03 18:07:00
PAY000392,O000392,C00146,Credit Card,Successful,103.96,2026-03-10 14:24:00
PAY000393,O000393,C02227,UPI,Successful,1136.91,2026-01-29 13:17:00
PAY000394,O000394,C00264,Credit Card,Refunded,542.28,2026-02-07 22:10:00
PAY000395,O000395,C04300,UPI,Successful,171.73,2026-02-14 01:04:00
PAY000396,O000396,C03102,Credit Card,Successful,214.63,2026-03-30 22:30:00
PAY000397,O000397,C02107,Wallet,Failed,0.0,2026-02-17 09:29:00
PAY000398,O000398,C03081,Wallet,Refunded,986.3,2026-04-04 12:01:00
PAY000399,O000399,C00988,UPI,Successful,292.51,2026-01-01 00:18:00
PAY000400,O000400,C01348,Cash,Successful,311.17,2026-02-26 18:01:00
PAY000401,O000401,C01361,Credit Card,Refunded,700.24,2026-03-12 20:01:00
PAY000402,O000402,C02839,Debit Card,Successful,679.56,2026-04-23 21:20:00
PAY000403,O000403,C01727,Cash,Successful,680.15,2026-01-09 21:14:00
PAY000404,O000404,C02290,Credit Card,Successful,219.02,2026-06-17 01:16:00
PAY000405,O000405,C00908,UPI,Successful,505.93,2026-02-26 10:29:00
PAY000406,O000406,C01184,UPI,Successful,881.0,2026-03-31 13:14:00
PAY000407,O000407,C02825,Credit Card,Successful,166.51,2026-05-06 21:10:00
PAY000408,O000408,C01259,Wallet,Successful,351.74,2026-03-08 15:07:00
PAY000409,O000409,C00199,UPI,Successful,544.48,2026-04-25 09:08:00
PAY000410,O000410,C01057,Debit Card,Successful,554.97,2026-03-31 04:15:00
PAY000411,O000411,C02456,Credit Card,Successful,134.13,2026-03-28 03:07:00
PAY000412,O000412,C03366,Credit Card,Successful,316.18,2026-02-03 00:25:00
PAY000413,O000413,C01261,UPI,Successful,521.77,2026-03-13 08:07:00
PAY000414,O000414,C03979,Debit Card,Successful,294.61,2026-02-07 17:02:00
PAY000415,O000415,C02836,Cash,Failed,0.0,2026-05-24 04:01:00
PAY000416,O000416,C01314,Cash,Refunded,643.56,2026-01-24 23:30:00
PAY000417,O000417,C01903,UPI,Successful,180.67,2026-01-08 20:18:00
PAY000418,O000418,C03976,Credit Card,Successful,328.28,2026-03-13 13:08:00
PAY000419,O000419,C00578,Debit Card,Successful,568.52,2026-01-03 21:10:00
PAY000420,O000420,C04431,UPI,Successful,569.74,2026-03-07 00:07:00
PAY000421,O000421,C01021,UPI,Successful,644.32,2026-05-22 16:01:00
PAY000422,O000422,C03654,Wallet,Successful,202.63,2026-05-25 13:13:00
PAY000423,O000423,C03845,Debit Card,Successful,229.39,2026-03-10 16:17:00
PAY000424,O000424,C03574,Credit Card,Successful,171.44,2026-04-23 12:28:00
PAY000425,O000425,C02294,Wallet,Successful,1497.2,2026-04-23 14:19:00
PAY000426,O000426,C00611,Cash,Successful,252.86,2026-03-20 20:00:00
PAY000427,O000427,C00329,UPI,Successful,168.05,2026-04-08 21:13:00
PAY000428,O000428,C00547,Wallet,Successful,818.45,2026-04-24 03:23:00
PAY000429,O000429,C00339,Credit Card,Successful,651.53,2026-03-21 21:15:00
PAY000430,O000430,C03182,Credit Card,Successful,1101.27,2026-06-21 05:06:00
PAY000431,O000431,C03042,Debit Card,Successful,269.28,2026-06-06 19:24:00
PAY000432,O000432,C00807,UPI,Successful,513.07,2026-05-08 11:03:00
PAY000433,O000433,C01034,Credit Card,Successful,212.38,2026-04-12 23:25:00
PAY000434,O000434,C03274,Debit Card,Successful,612.22,2026-05-06 03:18:00
PAY000435,O000435,C03988,UPI,Successful,1090.86,2026-05-31 07:12:00
PAY000436,O000436,C03334,Credit Card,Successful,244.85,2026-01-22 02:02:00
PAY000437,O000437,C02741,Debit Card,Successful,81.38,2026-01-20 22:18:00
PAY000438,O000438,C04526,UPI,Successful,501.18,2026-03-10 10:30:00
PAY000439,O000439,C04902,UPI,Successful,483.51,2026-06-20 22:14:00
PAY000440,O000440,C01697,Wallet,Successful,697.24,2026-01-25 14:00:00
PAY000441,O000441,C03651,Credit Card,Failed,0.0,2026-04-04 02:01:00
PAY000442,O000442,C02083,Debit Card,Successful,1300.98,2026-02-10 19:29:00
PAY000443,O000443,C01999,UPI,Successful,403.22,2026-01-28 20:14:00
PAY000444,O000444,C04653,UPI,Successful,322.91,2026-06-08 12:11:00
PAY000445,O000445,C01686,Credit Card,Successful,242.52,2026-05-06 16:19:00
PAY000446,O000446,C04587,UPI,Successful,884.37,2026-04-27 13:09:00
PAY000447,O000447,C01604,UPI,Successful,403.47,2026-04-14 11:14:00
PAY000448,O000448,C04350,UPI,Successful,234.19,2026-05-10 22:30:00
PAY000449,O000449,C04113,UPI,Successful,121.42,2026-05-18 20:09:00
PAY000450,O000450,C00261,Debit Card,Failed,0.0,2026-03-08 20:07:00
PAY000451,O000451,C03797,Wallet,Successful,725.53,2026-03-13 12:13:00
PAY000452,O000452,C02776,Wallet,Successful,283.93,2026-02-05 19:30:00
PAY000453,O000453,C00501,Debit Card,Successful,416.25,2026-06-06 12:24:00
PAY000454,O000454,C01016,Wallet,Successful,147.17,2026-01-25 09:21:00
PAY000455,O000455,C02334,UPI,Successful,1343.13,2026-04-10 18:10:00
PAY000456,O000456,C02055,Wallet,Refunded,308.09,2026-01-06 05:07:00
PAY000457,O000457,C03964,UPI,Successful,735.21,2026-04-03 10:18:00
PAY000458,O000458,C03675,Credit Card,Successful,271.08,2026-06-05 20:09:00
PAY000459,O000459,C04056,Debit Card,Successful,464.07,2026-06-17 22:21:00
PAY000460,O000460,C02707,Cash,Successful,588.43,2026-06-02 18:17:00
PAY000461,O000461,C02100,UPI,Successful,292.1,2026-05-19 02:23:00
PAY000462,O000462,C02566,UPI,Failed,0.0,2026-01-29 21:01:00
PAY000463,O000463,C03018,UPI,Successful,1375.63,2026-04-19 02:20:00
PAY000464,O000464,C00109,Wallet,Successful,488.09,2026-01-23 09:27:00
PAY000465,O000465,C03423,Credit Card,Successful,198.9,2026-01-15 19:26:00
PAY000466,O000466,C00066,Debit Card,Failed,0.0,2026-01-03 06:15:00
PAY000467,O000467,C03082,Wallet,Successful,279.58,2026-02-10 15:06:00
PAY000468,O000468,C04298,Wallet,Successful,395.3,2026-05-15 19:24:00
PAY000469,O000469,C02949,UPI,Failed,0.0,2026-03-28 22:14:00
PAY000470,O000470,C00214,UPI,Successful,243.7,2026-01-31 06:12:00
PAY000471,O000471,C04423,Credit Card,Successful,404.9,2026-02-14 22:19:00
PAY000472,O000472,C01041,UPI,Successful,483.02,2026-02-18 06:18:00
PAY000473,O000473,C04619,Credit Card,Successful,486.28,2026-05-30 06:00:00
PAY000474,O000474,C00988,Credit Card,Successful,992.54,2026-02-20 21:00:00
PAY000475,O000475,C03196,Credit Card,Successful,184.06,2026-02-08 08:00:00
PAY000476,O000476,C00504,UPI,Refunded,308.52,2026-03-18 20:20:00
PAY000477,O000477,C00756,Debit Card,Successful,629.73,2026-06-10 00:22:00
PAY000478,O000478,C01342,Wallet,Successful,333.87,2026-05-16 12:02:00
PAY000479,O000479,C02589,Debit Card,Successful,745.11,2026-05-02 11:21:00
PAY000480,O000480,C01382,Debit Card,Successful,773.17,2026-06-16 10:03:00
PAY000481,O000481,C02988,Credit Card,Refunded,468.07,2026-05-25 00:14:00
PAY000482,O000482,C02845,Credit Card,Successful,112.91,2026-03-02 18:14:00
PAY000483,O000483,C02520,UPI,Successful,594.26,2026-01-10 22:05:00
PAY000484,O000484,C03727,UPI,Successful,81.9,2026-01-18 10:17:00
PAY000485,O000485,C01888,Wallet,Successful,1088.16,2026-03-10 22:10:00
PAY000486,O000486,C01324,Debit Card,Successful,323.66,2026-03-06 18:16:00
PAY000487,O000487,C03810,UPI,Successful,373.73,2026-06-02 13:29:00
PAY000488,O000488,C03748,UPI,Successful,159.51,2026-06-27 21:01:00
PAY000489,O000489,C02132,UPI,Successful,1120.48,2026-06-23 08:14:00
PAY000490,O000490,C02425,UPI,Failed,0.0,2026-04-30 02:13:00
PAY000491,O000491,C03385,UPI,Refunded,286.14,2026-03-15 04:02:00
PAY000492,O000492,C02252,UPI,Successful,678.5,2026-03-08 20:10:00
PAY000493,O000493,C01009,Debit Card,Successful,929.76,2026-01-05 00:16:00
PAY000494,O000494,C01318,Credit Card,Failed,0.0,2026-06-07 10:10:00
PAY000495,O000495,C03217,Debit Card,Successful,590.78,2026-06-13 14:14:00
PAY000496,O000496,C04635,Debit Card,Successful,514.86,2026-02-07 06:19:00
PAY000497,O000497,C00017,Debit Card,Successful,781.83,2026-03-05 21:08:00
PAY000498,O000498,C04671,Credit Card,Successful,626.66,2026-04-23 04:08:00
PAY000499,O000499,C01803,UPI,Successful,570.46,2026-02-22 23:15:00
PAY000500,O000500,C02624,UPI,Successful,334.86,2026-03-06 07:03:00
PAY000501,O000501,C00130,UPI,Successful,332.56,2026-03-25 12:10:00
PAY000502,O000502,C01474,Credit Card,Successful,1045.56,2026-03-07 21:01:00
PAY000503,O000503,C00950,Wallet,Failed,0.0,2026-01-20 14:26:00
PAY000504,O000504,C03997,UPI,Successful,87.89,2026-05-12 18:25:00
PAY000505,O000505,C01069,Credit Card,Successful,332.35,2026-01-30 01:15:00
PAY000506,O000506,C04312,Credit Card,Refunded,103.26,2026-06-05 13:06:00
PAY000507,O000507,C01624,UPI,Refunded,882.91,2026-02-28 20:28:00
PAY000508,O000508,C02896,UPI,Successful,727.15,2026-02-15 22:06:00
PAY000509,O000509,C02737,Debit Card,Successful,295.35,2026-05-09 19:06:00
PAY000510,O000510,C02313,Credit Card,Successful,242.89,2026-05-20 22:24:00
PAY000511,O000511,C01947,Cash,Successful,124.93,2026-02-26 15:03:00
PAY000512,O000512,C00617,Debit Card,Successful,805.4,2026-06-13 13:00:00
PAY000513,O000513,C01870,Credit Card,Successful,350.52,2026-05-01 14:15:00
PAY000514,O000514,C00301,Wallet,Successful,385.31,2026-01-24 12:24:00
PAY000515,O000515,C00985,Credit Card,Successful,1384.92,2026-01-26 22:28:00
PAY000516,O000516,C03692,Cash,Successful,2008.86,2026-02-10 18:13:00
PAY000517,O000517,C04502,UPI,Successful,730.92,2026-05-22 23:01:00
PAY000518,O000518,C03427,Credit Card,Successful,602.16,2026-06-19 19:03:00
PAY000519,O000519,C00161,UPI,Successful,381.47,2026-05-21 04:03:00
PAY000520,O000520,C00026,UPI,Successful,626.76,2026-01-05 03:24:00
PAY000521,O000521,C00083,UPI,Successful,939.08,2026-01-27 19:21:00
PAY000522,O000522,C00173,Credit Card,Failed,0.0,2026-04-06 20:04:00
PAY000523,O000523,C00999,UPI,Successful,228.6,2026-04-15 13:27:00
PAY000524,O000524,C03142,UPI,Successful,148.5,2026-06-01 17:16:00
PAY000525,O000525,C02883,Debit Card,Successful,278.88,2026-03-07 15:27:00
PAY000526,O000526,C04102,UPI,Successful,224.73,2026-06-06 06:10:00
PAY000527,O000527,C02844,Cash,Successful,102.77,2026-01-29 23:21:00
PAY000528,O000528,C04621,UPI,Successful,242.89,2026-02-05 06:09:00
PAY000529,O000529,C02111,Cash,Successful,216.0,2026-02-21 21:26:00
PAY000530,O000530,C03085,UPI,Successful,189.51,2026-02-14 14:05:00
PAY000531,O000531,C02046,Debit Card,Successful,191.35,2026-05-23 02:06:00
PAY000532,O000532,C00761,UPI,Successful,299.55,2026-03-03 14:09:00
PAY000533,O000533,C00205,Credit Card,Successful,343.18,2026-01-21 08:13:00
PAY000534,O000534,C04993,UPI,Successful,303.58,2026-04-04 20:16:00
PAY000535,O000535,C03103,UPI,Successful,1678.71,2026-01-24 04:08:00
PAY000536,O000536,C02036,UPI,Successful,318.82,2026-05-30 11:21:00
PAY000537,O000537,C01553,UPI,Successful,1383.47,2026-03-01 21:12:00
PAY000538,O000538,C04973,Debit Card,Successful,663.91,2026-03-31 11:26:00
PAY000539,O000539,C00825,Credit Card,Successful,547.05,2026-06-09 22:29:00
PAY000540,O000540,C02957,UPI,Successful,358.53,2026-03-14 19:28:00
PAY000541,O000541,C03749,Credit Card,Successful,253.3,2026-01-18 10:13:00
PAY000542,O000542,C02446,Cash,Successful,640.32,2026-06-06 20:22:00
PAY000543,O000543,C03897,UPI,Successful,1071.45,2026-01-25 18:26:00
PAY000544,O000544,C00839,Credit Card,Successful,908.86,2026-05-17 02:18:00
PAY000545,O000545,C04696,Wallet,Successful,322.09,2026-03-21 22:24:00
PAY000546,O000546,C03684,Wallet,Failed,0.0,2026-05-20 14:13:00
PAY000547,O000547,C01962,UPI,Successful,1611.68,2026-01-19 13:12:00
PAY000548,O000548,C00938,Credit Card,Successful,1238.87,2026-05-15 20:18:00
PAY000549,O000549,C02932,Wallet,Successful,470.56,2026-04-20 21:23:00
PAY000550,O000550,C00425,Cash,Successful,327.01,2026-02-10 17:13:00
PAY000551,O000551,C03311,UPI,Successful,677.8,2026-03-20 21:04:00
PAY000552,O000552,C03052,Debit Card,Successful,218.0,2026-06-05 21:05:00
PAY000553,O000553,C02906,UPI,Failed,0.0,2026-04-08 17:16:00
PAY000554,O000554,C02138,Credit Card,Refunded,2008.67,2026-01-25 02:07:00
PAY000555,O000555,C04047,Wallet,Successful,145.04,2026-05-17 18:06:00
PAY000556,O000556,C03211,Credit Card,Failed,0.0,2026-01-23 18:27:00
PAY000557,O000557,C02695,Debit Card,Refunded,271.07,2026-03-05 21:26:00
PAY000558,O000558,C03596,Credit Card,Successful,127.71,2026-01-19 19:23:00
PAY000559,O000559,C01268,UPI,Successful,151.07,2026-03-14 00:08:00
PAY000560,O000560,C03577,UPI,Successful,195.29,2026-06-05 10:10:00
PAY000561,O000561,C00422,Cash,Successful,309.62,2026-05-22 02:23:00
PAY000562,O000562,C03267,Credit Card,Successful,202.07,2026-06-14 17:03:00
PAY000563,O000563,C01658,UPI,Successful,1731.84,2026-04-08 20:15:00
PAY000564,O000564,C02101,Credit Card,Successful,907.67,2026-04-29 19:17:00
PAY000565,O000565,C03940,Credit Card,Refunded,429.87,2026-04-25 18:02:00
PAY000566,O000566,C00685,UPI,Successful,275.82,2026-01-10 07:10:00
PAY000567,O000567,C02227,Debit Card,Failed,0.0,2026-04-20 14:02:00
PAY000568,O000568,C04389,UPI,Successful,156.18,2026-03-27 14:12:00
PAY000569,O000569,C02423,Credit Card,Successful,397.23,2026-03-07 12:22:00
PAY000570,O000570,C01078,Credit Card,Successful,2003.11,2026-01-29 22:00:00
PAY000571,O000571,C03986,Credit Card,Refunded,172.88,2026-01-23 22:20:00
PAY000572,O000572,C03841,Credit Card,Successful,718.74,2026-04-02 23:10:00
PAY000573,O000573,C03317,UPI,Successful,176.92,2026-01-31 13:15:00
PAY000574,O000574,C02844,UPI,Successful,523.0,2026-05-16 19:22:00
PAY000575,O000575,C03440,Wallet,Successful,1142.18,2026-05-20 22:11:00
PAY000576,O000576,C04112,UPI,Successful,942.41,2026-02-22 03:29:00
PAY000577,O000577,C04272,Debit Card,Successful,930.43,2026-04-22 20:24:00
PAY000578,O000578,C01904,Debit Card,Successful,187.25,2026-01-11 22:15:00
PAY000579,O000579,C04225,Credit Card,Successful,854.78,2026-06-14 07:08:00
PAY000580,O000580,C03295,UPI,Successful,1360.14,2026-04-24 19:30:00
PAY000581,O000581,C04980,UPI,Successful,272.6,2026-03-06 15:17:00
PAY000582,O000582,C00426,Debit Card,Successful,564.32,2026-04-11 05:28:00
PAY000583,O000583,C02402,Credit Card,Successful,207.63,2026-03-05 12:19:00
PAY000584,O000584,C00750,UPI,Successful,390.7,2026-01-15 20:17:00
PAY000585,O000585,C04840,UPI,Successful,217.57,2026-02-17 10:10:00
PAY000586,O000586,C04575,UPI,Successful,1291.81,2026-01-03 02:01:00
PAY000587,O000587,C00044,UPI,Successful,291.64,2026-05-20 22:10:00
PAY000588,O000588,C01560,Credit Card,Successful,389.09,2026-06-25 02:22:00
PAY000589,O000589,C04195,UPI,Successful,536.44,2026-02-25 12:14:00
PAY000590,O000590,C03469,UPI,Successful,1444.59,2026-05-10 18:19:00
PAY000591,O000591,C03952,Wallet,Successful,590.32,2026-04-05 18:08:00
PAY000592,O000592,C04267,Credit Card,Successful,491.94,2026-01-04 18:07:00
PAY000593,O000593,C00148,UPI,Successful,992.14,2026-06-26 19:03:00
PAY000594,O000594,C02171,Cash,Successful,1111.59,2026-06-24 08:21:00
PAY000595,O000595,C00112,Debit Card,Successful,698.28,2026-06-11 05:12:00
PAY000596,O000596,C04164,Wallet,Successful,163.39,2026-02-27 06:27:00
PAY000597,O000597,C00828,Debit Card,Successful,311.51,2026-01-25 04:22:00
PAY000598,O000598,C01753,Cash,Successful,412.22,2026-02-27 05:21:00
PAY000599,O000599,C02940,Credit Card,Successful,308.95,2026-05-14 16:17:00
PAY000600,O000600,C03729,UPI,Successful,626.96,2026-03-28 18:03:00
PAY000601,O000601,C03617,Wallet,Successful,311.25,2026-06-15 20:04:00
PAY000602,O000602,C03724,Debit Card,Successful,211.21,2026-01-04 12:14:00
PAY000603,O000603,C02278,Debit Card,Successful,390.17,2026-06-24 01:15:00
PAY000604,O000604,C00160,Debit Card,Successful,1318.91,2026-06-23 11:28:00
PAY000605,O000605,C03366,Wallet,Successful,557.16,2026-05-23 08:29:00
PAY000606,O000606,C02234,Credit Card,Successful,374.48,2026-04-03 00:15:00
PAY000607,O000607,C01014,UPI,Successful,147.47,2026-03-07 03:28:00
PAY000608,O000608,C04973,Cash,Successful,894.9,2026-06-22 20:12:00
PAY000609,O000609,C00552,Debit Card,Successful,503.47,2026-05-05 18:01:00
PAY000610,O000610,C01176,Debit Card,Successful,1343.76,2026-05-19 08:11:00
PAY000611,O000611,C01164,Cash,Refunded,955.52,2026-05-27 11:15:00
PAY000612,O000612,C01309,UPI,Successful,833.66,2026-06-06 02:21:00
PAY000613,O000613,C01493,UPI,Successful,108.99,2026-04-01 20:13:00
PAY000614,O000614,C01242,Credit Card,Successful,522.13,2026-06-22 23:21:00
PAY000615,O000615,C04532,Credit Card,Successful,986.85,2026-02-23 02:03:00
PAY000616,O000616,C04828,Credit Card,Successful,357.31,2026-05-24 03:17:00
PAY000617,O000617,C01778,Wallet,Successful,505.65,2026-01-24 06:28:00
PAY000618,O000618,C00060,Wallet,Successful,2024.66,2026-03-08 14:21:00
PAY000619,O000619,C01634,Credit Card,Refunded,331.53,2026-03-22 10:19:00
PAY000620,O000620,C02452,Credit Card,Successful,886.1,2026-04-11 14:02:00
PAY000621,O000621,C00336,Wallet,Successful,406.57,2026-01-14 18:16:00
PAY000622,O000622,C00831,Debit Card,Refunded,282.14,2026-03-13 21:12:00
PAY000623,O000623,C01593,Wallet,Successful,591.98,2026-02-26 16:11:00
PAY000624,O000624,C04381,UPI,Successful,255.11,2026-03-25 18:06:00
PAY000625,O000625,C00960,Debit Card,Successful,121.29,2026-05-13 02:25:00
PAY000626,O000626,C04167,UPI,Successful,993.24,2026-01-28 11:23:00
PAY000627,O000627,C01122,Wallet,Successful,605.92,2026-05-04 10:00:00
PAY000628,O000628,C02224,UPI,Successful,193.03,2026-03-06 22:30:00
PAY000629,O000629,C03817,Cash,Successful,353.77,2026-02-25 13:18:00
PAY000630,O000630,C04980,Credit Card,Successful,814.01,2026-03-14 21:11:00
PAY000631,O000631,C01099,Debit Card,Successful,1452.78,2026-06-05 06:15:00
PAY000632,O000632,C00143,Debit Card,Successful,272.93,2026-01-12 22:02:00
PAY000633,O000633,C02979,Credit Card,Successful,490.38,2026-04-14 22:11:00
PAY000634,O000634,C01047,Credit Card,Successful,445.26,2026-05-14 03:17:00
PAY000635,O000635,C01069,UPI,Successful,91.2,2026-04-24 07:08:00
PAY000636,O000636,C04188,UPI,Successful,512.04,2026-04-07 21:15:00
PAY000637,O000637,C03341,UPI,Successful,756.27,2026-04-23 20:20:00
PAY000638,O000638,C04774,UPI,Successful,215.96,2026-03-06 11:22:00
PAY000639,O000639,C03436,Debit Card,Successful,339.43,2026-03-18 22:29:00
PAY000640,O000640,C03780,UPI,Successful,830.02,2026-03-12 11:19:00
PAY000641,O000641,C04478,UPI,Successful,457.65,2026-04-16 01:01:00
PAY000642,O000642,C00966,Cash,Successful,277.57,2026-06-10 04:15:00
