customer_id,total_orders,avg_order_value,total_spending,weekend_orders,late_night_orders,ordering_frequency,avg_rating_given,cluster,segment_name
C00273,11,713.2472727272727,7845.72,3,4,2.2,3.75,1,Highly Engaged / High-Value Customers
C00274,4,625.005,2500.02,1,0,1.0,4.666666666666667,0,Occasional / Lower-Engagement Customers
C00275,5,502.384,2511.92,1,1,1.25,2.25,0,Occasional / Lower-Engagement Customers
C00276,13,472.08230769230767,6137.07,10,4,2.6,3.7,1,Highly Engaged / High-Value Customers
C00277,9,603.9677777777778,5435.71,6,3,1.8,3.5,1,Highly Engaged / High-Value Customers
C00278,10,422.62700000000007,4226.27,4,3,2.0,4.166666666666667,0,Occasional / Lower-Engagement Customers
C00279,7,788.9528571428572,5522.67,4,0,1.4,4.0,0,Occasional / Lower-Engagement Customers
C00280,12,589.1491666666667,7069.79,6,1,2.4,4.222222222222222,1,Highly Engaged / High-Value Customers
C00281,4,1040.9450000000002,4163.780000000001,1,0,1.3333333333333333,4.0,0,Occasional / Lower-Engagement Customers
C00282,7,524.6428571428571,3672.5,2,1,1.1666666666666667,4.25,0,Occasional / Lower-Engagement Customers
C00283,8,758.8725,6070.98,5,0,2.0,3.0,0,Occasional / Lower-Engagement Customers
C00284,11,790.2727272727273,8693.0,3,3,2.2,3.5,1,Highly Engaged / High-Value Customers
C00285,12,434.93250000000006,5219.1900000000005,2,5,2.0,4.428571428571429,1,Highly Engaged / High-Value Customers
C00286,7,470.4114285714286,3292.88,3,2,1.75,4.4,0,Occasional / Lower-Engagement Customers
C00287,6,575.6866666666666,3454.12,1,3,1.5,3.25,0,Occasional / Lower-Engagement Customers
C00288,11,514.8418181818182,5663.26,3,1,2.2,4.0,1,Highly Engaged / High-Value Customers
C00289,7,664.2842857142857,4649.99,3,3,1.4,3.75,0,Occasional / Lower-Engagement Customers
C00290,12,691.6716666666666,8300.06,3,2,2.4,3.0,1,Highly Engaged / High-Value Customers
C00291,17,607.7364705882353,10331.52,4,4,2.833333333333333,4.142857142857143,1,Highly Engaged / High-Value Customers
C00292,11,395.83363636363634,4354.17,5,3,2.75,4.666666666666667,1,Highly Engaged / High-Value Customers
C00293,8,780.5325,6244.26,4,1,1.6,3.6,0,Occasional / Lower-Engagement Customers
C00294,10,511.218,5112.18,2,3,2.5,4.0,1,Highly Engaged / High-Value Customers
C00295,4,499.135,1996.54,2,1,1.0,3.75,0,Occasional / Lower-Engagement Customers
C00296,10,613.3309999999999,6133.31,4,2,1.6666666666666667,3.0,1,Highly Engaged / High-Value Customers
C00297,6,630.5083333333333,3783.05,4,2,1.2,3.75,0,Occasional / Lower-Engagement Customers
C00298,8,566.405,4531.24,3,4,1.6,4.428571428571429,0,Occasional / Lower-Engagement Customers
C00299,10,704.05,7040.5,3,2,2.5,4.625,1,Highly Engaged / High-Value Customers
C00300,15,608.4166666666666,9126.25,3,2,2.5,3.8,1,Highly Engaged / High-Value Customers
C00301,7,406.4257142857143,2844.98,2,2,1.75,4.0,0,Occasional / Lower-Engagement Customers
C00302,11,501.83363636363634,5520.17,4,2,2.75,4.125,1,Highly Engaged / High-Value Customers
C00303,10,363.149,3631.49,5,5,2.0,4.0,1,Highly Engaged / High-Value Customers
C00304,15,579.7873333333333,8696.81,7,5,2.5,3.75,1,Highly Engaged / High-Value Customers
C00305,7,692.04,4844.28,2,1,2.333333333333333,4.0,0,Occasional / Lower-Engagement Customers
C00306,8,448.51875,3588.15,3,1,2.0,4.285714285714286,0,Occasional / Lower-Engagement Customers
C00307,7,590.8757142857143,4136.13,1,3,1.75,3.4,0,Occasional / Lower-Engagement Customers
C00308,9,865.0311111111112,7785.280000000001,4,4,1.5,4.0,1,Highly Engaged / High-Value Customers
C00309,12,511.8025,6141.63,3,3,2.4,4.3,1,Highly Engaged / High-Value Customers
C00310,8,462.37375,3698.99,3,3,1.6,4.142857142857143,0,Occasional / Lower-Engagement Customers
C00311,6,438.2116666666666,2629.27,2,0,1.2,1.4,0,Occasional / Lower-Engagement Customers
C00312,6,348.1933333333333,2089.16,1,0,1.5,4.0,0,Occasional / Lower-Engagement Customers
C00313,3,653.3566666666667,1960.07,1,1,1.5,4.5,0,Occasional / Lower-Engagement Customers
C00314,10,811.692,8116.92,5,3,1.6666666666666667,3.2857142857142856,1,Highly Engaged / High-Value Customers
C00315,6,467.38333333333327,2804.3,5,1,3.0,4.25,0,Occasional / Lower-Engagement Customers
C00316,10,784.848,7848.48,4,0,2.0,3.7142857142857135,1,Highly Engaged / High-Value Customers
C00317,10,519.5989999999999,5195.99,4,2,2.0,3.0,1,Highly Engaged / High-Value Customers
C00318,11,542.8781818181818,5971.66,3,2,2.2,4.285714285714286,1,Highly Engaged / High-Value Customers
C00319,9,613.6211111111111,5522.59,3,2,2.25,3.8,0,Occasional / Lower-Engagement Customers
C00320,7,534.2871428571428,3740.01,3,3,1.4,3.333333333333333,0,Occasional / Lower-Engagement Customers
C00321,5,725.0899999999999,3625.45,2,0,1.25,3.5,0,Occasional / Lower-Engagement Customers
C00322,11,619.1145454545455,6810.26,3,3,2.2,3.875,1,Highly Engaged / High-Value Customers
C00323,6,387.48333333333335,2324.9,1,3,1.5,3.25,0,Occasional / Lower-Engagement Customers
C00324,7,594.3114285714286,4160.18,2,2,1.4,3.25,0,Occasional / Lower-Engagement Customers
C00325,8,564.61875,4516.95,2,5,1.3333333333333333,4.2,0,Occasional / Lower-Engagement Customers
C00326,6,719.195,4315.17,3,3,1.5,4.5,0,Occasional / Lower-Engagement Customers
C00327,6,334.395,2006.37,3,0,3.0,4.6,0,Occasional / Lower-Engagement Customers
C00328,14,614.8571428571429,8608.0,6,2,2.333333333333333,3.363636363636364,1,Highly Engaged / High-Value Customers
C00329,11,467.35181818181815,5140.87,2,3,2.2,3.7142857142857135,1,Highly Engaged / High-Value Customers
C00330,14,512.0728571428572,7169.02,4,3,2.8,4.0,1,Highly Engaged / High-Value Customers
C00331,9,655.3277777777778,5897.95,2,0,2.25,3.7142857142857135,0,Occasional / Lower-Engagement Customers
C00332,13,638.8876923076924,8305.54,6,4,2.1666666666666665,3.2857142857142856,1,Highly Engaged / High-Value Customers
C00333,11,443.75909090909096,4881.35,6,0,1.8333333333333333,3.625,0,Occasional / Lower-Engagement Customers
C00334,7,525.8728571428571,3681.11,3,0,1.75,4.333333333333333,0,Occasional / Lower-Engagement Customers
C00335,12,584.1733333333333,7010.08,4,3,3.0,3.7777777777777777,1,Highly Engaged / High-Value Customers
C00336,12,462.2033333333334,5546.4400000000005,3,2,2.0,3.4,1,Highly Engaged / High-Value Customers
C00337,6,634.4416666666667,3806.65,1,1,1.2,4.0,0,Occasional / Lower-Engagement Customers
C00338,8,488.1375,3905.1,4,1,2.6666666666666665,3.4,0,Occasional / Lower-Engagement Customers
C00339,8,401.28875,3210.31,2,1,2.0,3.875,0,Occasional / Lower-Engagement Customers
C00340,9,587.6333333333333,5288.7,4,3,1.8,4.5,0,Occasional / Lower-Engagement Customers
C00341,14,499.5371428571429,6993.52,3,6,2.8,3.909090909090909,1,Highly Engaged / High-Value Customers
C00342,10,477.914,4779.14,3,3,2.0,3.8,0,Occasional / Lower-Engagement Customers
C00343,10,458.182,4581.82,5,3,2.0,4.25,1,Highly Engaged / High-Value Customers
C00344,9,383.9088888888889,3455.18,2,0,1.8,3.8333333333333335,0,Occasional / Lower-Engagement Customers
C00345,13,478.6823076923077,6222.87,7,3,2.1666666666666665,3.5,1,Highly Engaged / High-Value Customers
C00346,9,504.3377777777778,4539.04,4,2,1.5,4.333333333333333,0,Occasional / Lower-Engagement Customers
C00347,9,496.04333333333335,4464.39,6,2,1.8,3.7142857142857135,0,Occasional / Lower-Engagement Customers
C00348,5,536.806,2684.03,2,1,1.6666666666666667,2.333333333333333,0,Occasional / Lower-Engagement Customers
C00349,10,499.223,4992.23,1,1,1.6666666666666667,3.75,0,Occasional / Lower-Engagement Customers
C00350,9,590.4888888888889,5314.400000000001,1,3,1.8,4.166666666666667,0,Occasional / Lower-Engagement Customers
C00351,10,504.999,5049.99,3,3,2.0,4.142857142857143,0,Occasional / Lower-Engagement Customers
C00352,5,696.966,3484.83,1,2,1.25,4.333333333333333,0,Occasional / Lower-Engagement Customers
C00353,11,491.490909090909,5406.4,3,3,1.8333333333333333,3.4285714285714284,1,Highly Engaged / High-Value Customers
C00354,12,450.71583333333336,5408.59,5,2,2.4,4.0,1,Highly Engaged / High-Value Customers
C00355,8,435.1925,3481.54,3,1,2.0,4.2,0,Occasional / Lower-Engagement Customers
C00356,12,727.0075,8724.09,4,2,2.4,3.7,1,Highly Engaged / High-Value Customers
C00357,9,775.4177777777778,6978.76,4,0,1.8,3.6,0,Occasional / Lower-Engagement Customers
C00358,10,457.229,4572.29,3,2,2.0,3.142857142857143,0,Occasional / Lower-Engagement Customers
C00359,5,474.2,2371.0,0,2,1.6666666666666667,3.75,0,Occasional / Lower-Engagement Customers
C00360,12,537.3883333333333,6448.66,4,6,2.0,4.333333333333333,1,Highly Engaged / High-Value Customers
C00361,12,640.2841666666667,7683.41,6,2,2.4,3.888888888888889,1,Highly Engaged / High-Value Customers
C00362,14,470.6671428571429,6589.34,5,6,2.333333333333333,4.166666666666667,1,Highly Engaged / High-Value Customers
C00363,8,582.37875,4659.03,5,2,1.6,4.333333333333333,0,Occasional / Lower-Engagement Customers
C00364,12,526.7875,6321.45,6,4,2.4,4.888888888888889,1,Highly Engaged / High-Value Customers
C00365,11,481.5245454545455,5296.77,4,0,1.8333333333333333,3.2857142857142856,0,Occasional / Lower-Engagement Customers
C00366,8,731.765,5854.12,3,1,1.6,4.0,0,Occasional / Lower-Engagement Customers
C00367,5,746.226,3731.13,2,0,1.25,4.0,0,Occasional / Lower-Engagement Customers
C00368,9,761.531111111111,6853.78,3,4,2.25,3.1666666666666665,1,Highly Engaged / High-Value Customers
C00369,16,576.62125,9225.94,7,2,3.2,3.8,1,Highly Engaged / High-Value Customers
C00370,9,481.46777777777777,4333.21,5,1,1.8,3.0,0,Occasional / Lower-Engagement Customers
C00371,9,380.0466666666667,3420.42,5,1,2.25,3.571428571428572,0,Occasional / Lower-Engagement Customers
C00372,3,402.2866666666667,1206.86,2,1,1.0,0.0,0,Occasional / Lower-Engagement Customers
C00373,3,680.3933333333333,2041.18,0,2,1.0,3.333333333333333,0,Occasional / Lower-Engagement Customers
C00374,8,837.61375,6700.91,2,5,2.0,3.857142857142857,1,Highly Engaged / High-Value Customers
C00375,5,565.344,2826.7200000000003,2,0,1.25,5.0,0,Occasional / Lower-Engagement Customers
C00376,12,625.9816666666667,7511.78,6,3,2.4,3.888888888888889,1,Highly Engaged / High-Value Customers
C00377,15,604.1906666666667,9062.86,5,2,2.5,3.5,1,Highly Engaged / High-Value Customers
C00378,7,549.4785714285714,3846.35,3,1,1.75,3.6666666666666665,0,Occasional / Lower-Engagement Customers
C00379,7,581.1585714285713,4068.11,4,1,1.75,4.0,0,Occasional / Lower-Engagement Customers
C00380,10,471.636,4716.36,1,5,2.0,4.555555555555555,0,Occasional / Lower-Engagement Customers
C00381,8,706.25125,5650.01,2,3,1.6,4.0,0,Occasional / Lower-Engagement Customers
C00382,8,384.99625,3079.97,3,2,2.0,4.4,0,Occasional / Lower-Engagement Customers
C00383,7,814.4657142857143,5701.26,3,1,1.4,3.5,0,Occasional / Lower-Engagement Customers
C00384,12,562.0908333333333,6745.09,3,5,2.0,4.1,1,Highly Engaged / High-Value Customers
C00385,7,560.6828571428572,3924.78,1,1,2.333333333333333,4.4,0,Occasional / Lower-Engagement Customers
C00386,10,532.614,5326.14,6,3,1.6666666666666667,4.0,1,Highly Engaged / High-Value Customers
C00387,11,435.5272727272728,4790.8,3,3,2.2,4.2,1,Highly Engaged / High-Value Customers
C00388,9,603.8511111111111,5434.66,5,1,1.8,4.571428571428571,0,Occasional / Lower-Engagement Customers
C00389,8,462.1675,3697.34,2,3,1.6,4.5,0,Occasional / Lower-Engagement Customers
C00390,13,641.6800000000001,8341.84,6,1,3.25,3.6666666666666665,1,Highly Engaged / High-Value Customers
C00391,6,638.6983333333334,3832.19,2,1,2.0,3.2,0,Occasional / Lower-Engagement Customers
C00392,9,791.4100000000001,7122.6900000000005,3,2,2.25,4.25,1,Highly Engaged / High-Value Customers
C00393,11,661.7345454545455,7279.08,4,3,2.2,3.4,1,Highly Engaged / High-Value Customers
C00394,13,632.3384615384615,8220.4,8,4,2.1666666666666665,3.5454545454545454,1,Highly Engaged / High-Value Customers
C00395,7,742.3585714285715,5196.51,2,1,1.75,4.2,0,Occasional / Lower-Engagement Customers
C00396,8,509.1675,4073.34,3,0,1.3333333333333333,4.0,0,Occasional / Lower-Engagement Customers
C00397,9,640.0544444444445,5760.49,3,3,1.8,2.857142857142857,0,Occasional / Lower-Engagement Customers
C00398,6,513.7883333333333,3082.73,1,0,1.5,4.333333333333333,0,Occasional / Lower-Engagement Customers
C00399,8,610.06625,4880.53,4,0,2.0,4.4,0,Occasional / Lower-Engagement Customers
C00400,9,587.8433333333334,5290.59,4,0,2.25,4.0,0,Occasional / Lower-Engagement Customers
C00401,5,437.99,2189.95,1,1,1.25,2.333333333333333,0,Occasional / Lower-Engagement Customers
C00402,14,669.0714285714286,9367.0,4,2,2.8,4.0,1,Highly Engaged / High-Value Customers
C00403,13,740.1307692307693,9621.7,6,3,2.6,4.090909090909091,1,Highly Engaged / High-Value Customers
C00404,12,357.0391666666667,4284.47,5,3,2.0,3.7142857142857135,1,Highly Engaged / High-Value Customers
C00405,12,558.1933333333333,6698.32,3,3,2.0,4.5,1,Highly Engaged / High-Value Customers
C00406,9,677.4699999999999,6097.23,1,2,1.8,4.0,0,Occasional / Lower-Engagement Customers
C00407,8,573.485,4587.88,2,3,2.0,4.333333333333333,0,Occasional / Lower-Engagement Customers
C00408,14,587.5485714285714,8225.68,8,4,2.333333333333333,4.222222222222222,1,Highly Engaged / High-Value Customers
C00409,10,310.479,3104.79,3,2,2.0,4.111111111111111,0,Occasional / Lower-Engagement Customers
C00410,7,812.157142857143,5685.1,3,3,1.75,4.0,0,Occasional / Lower-Engagement Customers
C00411,7,605.8514285714285,4240.96,3,2,1.75,3.0,0,Occasional / Lower-Engagement Customers
C00412,15,638.7406666666667,9581.11,7,6,3.0,3.272727272727273,1,Highly Engaged / High-Value Customers
C00413,12,464.3908333333334,5572.6900000000005,5,3,3.0,3.333333333333333,1,Highly Engaged / High-Value Customers
C00414,7,562.7028571428572,3938.92,2,0,1.75,4.0,0,Occasional / Lower-Engagement Customers
C00415,9,703.6500000000001,6332.85,3,4,1.8,3.6666666666666665,1,Highly Engaged / High-Value Customers
C00416,10,698.122,6981.219999999999,3,2,1.6666666666666667,3.5,1,Highly Engaged / High-Value Customers
C00417,11,634.1181818181818,6975.3,6,3,2.2,3.25,1,Highly Engaged / High-Value Customers
C00418,8,497.47125,3979.77,1,2,1.6,4.0,0,Occasional / Lower-Engagement Customers
C00419,8,724.765,5798.12,2,3,2.0,4.0,0,Occasional / Lower-Engagement Customers
C00420,5,703.034,3515.17,2,1,1.25,2.75,0,Occasional / Lower-Engagement Customers
C00421,13,598.6892307692308,7782.96,3,3,2.6,3.8181818181818175,1,Highly Engaged / High-Value Customers
C00422,10,566.781,5667.81,3,3,2.5,3.625,1,Highly Engaged / High-Value Customers
C00423,8,509.0825,4072.66,0,4,2.0,3.8,0,Occasional / Lower-Engagement Customers
C00424,5,438.71400000000006,2193.57,1,2,1.25,4.25,0,Occasional / Lower-Engagement Customers
C00425,11,550.3718181818182,6054.09,3,3,2.2,3.5,1,Highly Engaged / High-Value Customers
C00426,8,746.665,5973.32,4,3,1.6,4.4,0,Occasional / Lower-Engagement Customers
C00427,10,418.826,4188.26,5,3,2.0,4.0,1,Highly Engaged / High-Value Customers
C00428,7,934.4742857142857,6541.32,2,2,1.4,4.4,0,Occasional / Lower-Engagement Customers
C00429,5,503.024,2515.12,1,1,1.6666666666666667,4.4,0,Occasional / Lower-Engagement Customers
C00430,7,716.87,5018.09,0,2,1.4,3.0,0,Occasional / Lower-Engagement Customers
C00431,8,470.1225,3760.98,4,3,1.3333333333333333,3.333333333333333,0,Occasional / Lower-Engagement Customers
C00432,9,554.0966666666667,4986.87,4,1,1.8,4.142857142857143,0,Occasional / Lower-Engagement Customers
C00433,16,395.294375,6324.71,4,7,3.2,3.6666666666666665,1,Highly Engaged / High-Value Customers
C00434,7,536.08,3752.56,2,0,1.75,4.0,0,Occasional / Lower-Engagement Customers
C00435,12,609.6791666666667,7316.15,4,2,2.0,3.6,1,Highly Engaged / High-Value Customers
C00436,10,453.69,4536.9,3,0,2.0,4.125,0,Occasional / Lower-Engagement Customers
C00437,12,659.76,7917.12,5,6,2.4,4.0,1,Highly Engaged / High-Value Customers
C00438,12,422.69416666666666,5072.33,2,3,2.0,3.571428571428572,1,Highly Engaged / High-Value Customers
C00439,7,550.4357142857143,3853.05,3,3,1.4,3.7142857142857135,0,Occasional / Lower-Engagement Customers
C00440,8,383.3925,3067.14,1,4,2.0,4.166666666666667,0,Occasional / Lower-Engagement Customers
C00441,14,599.125,8387.75,5,4,2.333333333333333,3.75,1,Highly Engaged / High-Value Customers
C00442,7,558.1385714285714,3906.97,3,2,1.1666666666666667,3.6666666666666665,0,Occasional / Lower-Engagement Customers
C00443,10,491.808,4918.08,3,3,2.5,4.285714285714286,1,Highly Engaged / High-Value Customers
C00444,11,600.6309090909091,6606.9400000000005,2,4,1.8333333333333333,4.2,1,Highly Engaged / High-Value Customers
C00445,5,566.89,2834.45,3,3,1.25,4.5,0,Occasional / Lower-Engagement Customers
C00446,8,600.0375,4800.3,4,0,2.0,3.75,0,Occasional / Lower-Engagement Customers
C00447,8,460.9775,3687.82,2,1,2.0,3.4,0,Occasional / Lower-Engagement Customers
C00448,6,721.3833333333333,4328.3,4,1,1.5,3.0,0,Occasional / Lower-Engagement Customers
C00449,13,498.6984615384615,6483.08,8,3,2.1666666666666665,4.222222222222222,1,Highly Engaged / High-Value Customers
C00450,16,727.649375,11642.39,6,4,3.2,3.909090909090909,1,Highly Engaged / High-Value Customers
C00451,10,468.4,4684.0,5,1,2.0,4.142857142857143,0,Occasional / Lower-Engagement Customers
C00452,7,596.6371428571429,4176.46,2,3,1.75,3.4,0,Occasional / Lower-Engagement Customers
C00453,12,576.9983333333333,6923.9800000000005,7,4,2.4,4.0,1,Highly Engaged / High-Value Customers
C00454,10,771.279,7712.79,6,2,2.0,3.4285714285714284,1,Highly Engaged / High-Value Customers
C00455,4,364.7875,1459.15,2,1,1.3333333333333333,4.0,0,Occasional / Lower-Engagement Customers
C00456,11,360.72181818181815,3967.94,2,3,1.8333333333333333,4.125,0,Occasional / Lower-Engagement Customers
C00457,12,547.7508333333334,6573.01,3,3,2.4,3.4,1,Highly Engaged / High-Value Customers
C00458,9,473.5377777777778,4261.84,2,6,1.8,3.7777777777777777,0,Occasional / Lower-Engagement Customers
C00459,9,945.88,8512.92,3,3,1.5,3.333333333333333,1,Highly Engaged / High-Value Customers
C00460,13,522.1492307692307,6787.94,6,3,2.6,2.888888888888889,1,Highly Engaged / High-Value Customers
C00461,12,565.1641666666667,6781.97,5,2,2.4,3.7777777777777777,1,Highly Engaged / High-Value Customers
C00462,7,657.7328571428571,4604.13,4,1,1.4,3.5,0,Occasional / Lower-Engagement Customers
C00463,5,975.478,4877.39,2,1,1.6666666666666667,4.5,0,Occasional / Lower-Engagement Customers
C00464,10,688.6429999999999,6886.429999999999,3,5,2.0,4.166666666666667,1,Highly Engaged / High-Value Customers
C00465,12,499.6308333333333,5995.57,7,1,2.0,4.0,1,Highly Engaged / High-Value Customers
C00466,8,461.245,3689.96,1,1,1.6,3.5,0,Occasional / Lower-Engagement Customers
C00467,7,476.67285714285714,3336.71,4,1,1.75,3.8,0,Occasional / Lower-Engagement Customers
C00468,9,734.3566666666667,6609.21,2,2,1.5,4.0,0,Occasional / Lower-Engagement Customers
C00469,9,432.54,3892.86,4,3,2.25,4.333333333333333,0,Occasional / Lower-Engagement Customers
C00470,5,435.9860000000001,2179.9300000000003,2,2,1.6666666666666667,4.666666666666667,0,Occasional / Lower-Engagement Customers
C00471,9,760.4177777777778,6843.76,3,2,1.8,4.333333333333333,1,Highly Engaged / High-Value Customers
C00472,11,500.9836363636363,5510.82,3,4,2.2,3.6666666666666665,1,Highly Engaged / High-Value Customers
C00473,15,502.3233333333334,7534.85,6,4,2.5,4.0,1,Highly Engaged / High-Value Customers
C00474,8,715.735,5725.88,6,1,1.6,4.0,0,Occasional / Lower-Engagement Customers
C00475,9,684.9711111111111,6164.74,3,3,2.25,3.2,1,Highly Engaged / High-Value Customers
C00476,6,576.6183333333333,3459.71,1,3,3.0,4.0,0,Occasional / Lower-Engagement Customers
C00477,4,671.4275,2685.71,1,0,1.3333333333333333,3.0,0,Occasional / Lower-Engagement Customers
